636642489088839664	20	0	321
636642489093052657	2	125	755
636642489099048898	20	0	1362
636642489103381763	2	125	1796
636642489109606206	20	0	2403
636642489113829198	2	125	2836
636642489120058907	20	0	3443
636642489124277060	2	125	3877
636642489130271543	20	0	4484
636642489134604410	2	125	4917
636642489140829848	20	0	5524
636642489145052623	2	125	5957
636642489151052106	20	0	6565
636642489155385877	2	125	6998
636642489161605605	20	0	7605
636642489165828608	2	125	8038
636642489172053149	20	0	8645
636642489176271604	2	125	9079
636642489182280986	20	0	9686
636642489186604744	2	125	10119
636642489192835582	20	0	10726
636642489197049080	2	125	11159
636642489203269064	20	0	11766
636642489207607594	2	125	12200
636642489213603231	20	0	12807
636642489217831240	2	125	13240
636642489224051142	20	0	13847
636642489228269116	2	125	14280
636642489234379253	20	0	14887
636642489238603824	2	125	15321
636642489244828321	20	0	15928
636642489249046560	2	125	16361
636642489255271468	20	0	16969
636642489259605040	2	125	17402
636642489265601270	20	0	18009
636642489269824906	2	125	18441
636642489276044674	20	0	19048
636642489280267682	2	125	19481
636642489286382623	20	0	20088
636642489290821369	2	125	20522
636642489296826534	20	0	21129
636642489301044525	2	125	21562
636642489307268244	20	0	22169
636642489311601109	2	125	22603
636642489317600364	20	0	23209
636642489321823669	2	125	23643
636642489328048306	20	0	24249
636642489332271098	2	125	24683
636642489338380437	20	0	25290
636642489342829436	2	125	25723
636642489348823704	20	0	26331
636642489353042282	2	125	26764
636642489359268245	20	0	27371
636642489363601338	2	125	27804
636642489369601049	20	0	28412
636642489374054338	2	125	28845
636642489380048794	20	0	29452
636642489384386894	2	125	29885
636642489390381481	20	0	30492
636642489394824641	2	125	30926
636642489400824075	20	0	31533
636642489405267240	2	125	31966
636642489411262096	20	0	32573
636642489415600221	2	125	33006
636642489421609716	20	0	33613
636642489426042655	2	125	34047
636642489432043629	20	0	34654
636642489436271407	2	125	35087
636642489442376398	20	0	35694
636642489446820020	2	125	36128
636642489452819545	20	0	36734
