636631185421958932	20	94	7168
636631185421958932	20	104	7179
636631185421958932	20	114	7185
636631185421958932	20	124	7198
636631185421958932	20	127	7200
636631185429383757	20	120	7928
636631185429383757	20	111	7936
636631185429631551	20	100	7944
636631185429631551	20	91	7952
636631185429631551	20	81	7960
636631185429830411	20	71	7971
636631185429830411	20	65	7976
636631185429830411	20	57	7984
636631185430081769	20	49	7995
636631185430081769	20	39	8000
636631185430081769	20	28	8009
636631185430167374	20	18	8017
636631185430391149	20	9	8027
636631185430391149	20	0	8032
636631185442832417	2	0	9287
636631185443831470	2	8	9385
636631185444053851	2	17	9392
636631185444053851	2	25	9400
636631185444053851	2	36	9408
636631185444163923	2	46	9416
636631185444387798	2	57	9424
636631185444387798	2	67	9435
636631185444387798	2	77	9441
636631185444610883	2	82	9451
636631185444610883	2	92	9456
636631185444610883	2	99	9464
636631185444831111	2	106	9472
636631185444831111	2	111	9480
636631185444831111	2	116	9488
636631185445055193	2	119	9496
636631185445055193	2	121	9505
636631185445205543	2	124	9512
636631185445398731	2	127	9528
636631185449613866	2	120	9944
636631185449613866	2	111	9955
636631185449613866	2	104	9960
636631185449849025	2	97	9968
636631185449849025	2	92	9976
636631185449849025	2	86	9984
636631185450054180	2	80	9992
636631185450054180	2	74	10001
636631185450054180	2	69	10008
636631185450164255	2	67	10016
636631185450389416	2	65	10035
636631185450389416	2	60	10040
636631185450608489	2	52	10048
636631185450613487	2	42	10056
636631185450613487	2	32	10064
636631185450835257	2	20	10072
636631185450835257	2	8	10083
636631185450953937	2	0	10089
636631185455383783	2	21	10528
636631185455383783	2	68	10536
636631185455643384	2	109	10544
636631185455643384	2	127	10555
636631185460160512	2	110	11011
636631185460160512	2	98	11016
636631185460395662	2	85	11027
636631185460395662	2	77	11032
636631185460395662	2	69	11041
636631185460611289	2	66	11049
636631185460611289	2	65	11056
636631185461171676	2	64	11112
636631185461171676	2	63	11120
636631185461396851	2	61	11129
636631185461396851	2	58	11137
636631185461611990	2	54	11147
636631185461611990	2	50	11152
636631185461611990	2	44	11166
636631185461832149	2	39	11171
636631185461832149	2	32	11179
636631185461837159	2	27	11185
636631185461952241	2	21	11192
636631185462167385	2	17	11200
636631185462167385	2	14	11209
636631185462403781	2	12	11225
636631185462403781	2	11	11235
636631185462609378	2	9	11251
636631185462614382	2	6	11256
636631185462614382	2	4	11266
636631185462850986	2	2	11275
636631185462850986	2	1	11280
636631185463053255	2	0	11290
636631185817823022	20	0	46784
636631185818384880	20	1	46832
636631185818384880	20	8	46840
636631185818605051	20	17	46849
636631185818605051	20	27	46857
636631185818830194	20	36	46867
636631185818830194	20	47	46872
636631185818830194	20	57	46882
636631185819045359	20	66	46892
636631185819045359	20	71	46897
636631185819045359	20	77	46907
636631185819155725	20	80	46912
636631185819421079	20	82	46923
636631185819421079	20	84	46933
636631185821048580	20	83	47109
636631185821378841	20	73	47124
636631185821378841	20	62	47130
636631185821378841	20	53	47135
636631185821619243	20	43	47146
636631185821619243	20	34	47156
636631185821619243	20	26	47161
636631185821824551	20	18	47172
636631185821824551	20	15	47177
636631185823053751	20	17	47296
636631185823053751	20	22	47304
636631185823193840	20	26	47315
636631185823193840	20	36	47320
636631185823383992	20	42	47328
636631185823383992	20	52	47336
636631185823649164	20	62	47344
636631185823649164	20	70	47352
636631185823649164	20	78	47363
636631185823829295	20	88	47368
636631185823829295	20	97	47379
636631185823829295	20	106	47384
636631185824099496	20	114	47394
636631185824099496	20	124	47404
636631185824099496	20	127	47409
636631185826157876	20	118	47619
636631185826378646	20	104	47624
636631185826378646	20	92	47635
636631185826378646	20	80	47640
636631185826603190	20	69	47651
636631185826603190	20	61	47662
636631185826821428	20	53	47667
636631185826821428	20	47	47672
636631185826821428	20	44	47684
636631185828156723	20	48	47816
636631185828382357	20	58	47825
636631185828382357	20	71	47832
636631185828382357	20	88	47841
636631185828607289	20	110	47851
636631185828607289	20	127	47856
636631185830158736	20	122	48010
636631185830158736	20	88	48021
636631185830388908	20	46	48026
636631185830388908	20	9	48035
636631185830388908	20	0	48041
636631185831376440	20	7	48128
636631185831376440	20	50	48137
636631185831604275	20	88	48144
636631185831604275	20	118	48152
636631185831604275	20	127	48163
636631185832161019	20	118	48211
636631185832161019	20	73	48217
636631185832377133	20	26	48224
636631185832377133	20	0	48232
636631185833048357	20	4	48305
636631185833158433	20	24	48312
636631185833158433	20	38	48320
636631185833396445	20	42	48333
636631185833602316	20	43	48365
636631185833824066	20	37	48371
636631185833824066	20	25	48376
636631185833824066	20	13	48384
636631185834048702	20	6	48392
636631185834048702	20	3	48401
636631185834603248	20	5	48452
636631185834603248	20	13	48457
636631185834858575	20	24	48468
636631185834858575	20	36	48473
636631185834858575	20	44	48483
636631185835048097	20	48	48488
636631185835598911	20	49	48562
636631185835823071	20	50	48577
636631185837603751	20	49	48752
636631185837603751	20	41	48760
636631185837826055	20	31	48768
636631185837826055	20	23	48776
636631185837826055	20	17	48784
636631185838043777	20	11	48792
636631185838043777	20	10	48800
636631185838158847	20	8	48811
636631185838419848	20	9	48834
636631185838419848	20	17	48840
636631185838605222	20	40	48850
636631185838605222	20	73	48856
636631185838605222	20	113	48864
636631185838825128	20	127	48873
636631185839620364	20	103	48944
636631185839620364	20	77	48955
636631185839620364	20	64	48960
636631185839825111	20	55	48974
636631185839825111	20	51	48979
636631185840159263	20	58	49016
636631185840379525	20	68	49024
636631185840379525	20	77	49032
636631185840379525	20	82	49042
636631185841048124	20	75	49097
636631185841048124	20	73	49104
636631185841610005	20	75	49160
636631185841825159	20	77	49168
636631185841825159	20	78	49178
636631185842160394	20	72	49216
636631185842385566	20	61	49224
636631185842385566	20	55	49232
636631185842385566	20	53	49240
636631185842826122	20	55	49283
636631185843047679	20	68	49288
636631185843047679	20	78	49297
636631185843047679	20	82	49305
636631185843165013	20	84	49313
636631185843611658	20	78	49352
636631185843611658	20	67	49362
636631185843827174	20	56	49371
636631185843827174	20	45	49376
636631185844063291	20	34	49389
636631185844063291	20	27	49394
636631185844063291	20	25	49400
636631185844158675	20	24	49410
636631185844633469	20	25	49448
636631185844633469	20	26	49458
636631185845159484	20	27	49511
636631185846384835	20	28	49633
636631185846384835	20	30	49643
636631185846605785	20	31	49648
636631185847158480	20	27	49715
636631185847377679	20	21	49721
636631185847377679	20	15	49728
636631185847377679	20	12	49739
636631185847615888	20	11	49744
636631185847822286	20	18	49778
636631185847822286	20	42	49784
636631185848076139	20	69	49793
636631185848076139	20	90	49800
636631185848076139	20	104	49809
636631185848157431	20	111	49816
636631185848382850	20	113	49824
636631185848603423	20	106	49858
636631185848603423	20	89	49864
636631185848830365	20	70	49875
636631185848830365	20	51	49880
636631185849051144	20	35	49889
636631185849051144	20	24	49896
636631185849051144	20	20	49904
636631185849607651	20	32	49947
636631185849607651	20	54	49955
636631185849607651	20	78	49960
636631185849827948	20	98	49968
636631185849827948	20	111	49976
636631185849827948	20	117	49985
636631185850183602	20	118	50013
636631185850377843	20	110	50024
636631185850377843	20	93	50032
636631185850377843	20	73	50040
636631185850633672	20	64	50049
636631185850633672	20	60	50056
636631185850633672	20	58	50064
636631185851080780	20	63	50101
636631185851080780	20	70	50106
636631185851155839	20	77	50116
636631185851396406	20	79	50121
636631185851396406	20	81	50131
636631185851396406	20	82	50136
636631185993596360	20	82	64345
636631185993826529	20	80	64384
636631185994046680	20	67	64392
636631185994046680	20	50	64400
636631185994161762	20	28	64411
636631185994161762	20	25	64416
636631185994386943	20	18	64427
636631185994386943	20	4	64432
636631185994386943	20	0	64442
636631185995597799	20	4	64544
636631185995597799	20	17	64552
636631185995597799	20	35	64563
636631185995863136	20	41	64573
636631185995863136	20	44	64578
636631185995863136	20	64	64584
636631185996043119	20	78	64594
636631185996043119	20	89	64604
636631185996043119	20	97	64609
636631185996168191	20	99	64620
636631185996378355	20	101	64625
636631185997153907	20	102	64715
636631185997384057	20	100	64720
636631185997384057	20	86	64728
636631185997384057	20	71	64739
636631185997599215	20	53	64745
636631185997599215	20	45	64755
636631185997834394	20	37	64770
636631185997834394	20	25	64776
636631185998044541	20	18	64787
636631185998044541	20	17	64792
636631185998044541	20	16	64800
636631185998599928	20	20	64851
636631185998599928	20	37	64856
636631185998599928	20	45	64864
636631185998820110	20	48	64874
636631185998820110	20	75	64885
636631185999045282	20	110	64890
636631185999045282	20	127	64899
636631186000376843	20	114	65027
636631186000376843	20	96	65032
636631186000376843	20	73	65042
636631186000602009	20	69	65052
636631186000602009	20	63	65057
636631186000602009	20	52	65064
636631186000822191	20	47	65072
636631186000822191	20	44	65081
636631186001047317	20	43	65091
636631186001387559	20	46	65137
636631186001627733	20	61	65144
636631186001627733	20	65	65152
636631186001822878	20	86	65168
636631186001822878	20	116	65176
636631186001822878	20	127	65184
636631186002833586	20	123	65269
636631186002833586	20	99	65274
636631186002833586	20	71	65279
636631186003043750	20	61	65289
636631186003043750	20	59	65299
636631186003043750	20	45	65304
636631186003183852	20	36	65314
636631186003378983	20	30	65323
636631186003378983	20	26	65328
636631186003378983	20	25	65337
636631186004084482	20	26	65400
636631186004154526	20	35	65413
636631186004154526	20	46	65418
636631186004384693	20	66	65424
636631186004384693	20	82	65432
636631186004384693	20	94	65440
636631186004599849	20	120	65448
636631186004599849	20	127	65456
636631186005385417	20	121	65528
636631186005390412	20	91	65536
636631186005600570	20	75	65545
636631186005600570	20	50	65555
636631186005600570	20	28	65560
636631186005850751	20	23	65571
636631186005850751	20	13	65576
636631186005850751	20	0	65587
636631186007040960	20	6	65696
636631186007040960	20	22	65706
636631186007166044	20	51	65716
636631186007166044	20	92	65721
636631186007376350	20	101	65731
636631186007376350	20	127	65736
636631186008597225	20	107	65856
636631186008597225	20	104	65865
636631186008842383	20	75	65873
636631186008842383	20	46	65883
636631186008842383	20	19	65888
636631186009062539	20	15	65897
636631186009062539	20	0	65904
636631186010043249	20	33	66000
636631186010158328	20	40	66013
636631186010158328	20	56	66018
636631186010418525	20	87	66029
636631186010418525	20	127	66034
636631186012040115	20	93	66192
636631186012040115	20	63	66201
636631186012040115	20	61	66208
636631186012165213	20	36	66219
636631186012380357	20	1	66224
636631186012380357	20	0	66234
636631186013821389	20	14	66368
636631186013821389	20	68	66379
636631186013821389	20	127	66384
636631186015598526	20	116	66547
636631186015598526	20	65	66552
636631186015598526	20	21	66562
636631186015823678	20	0	66571
636631186016819860	20	15	66665
636631186016819860	20	61	66677
636631186016819860	20	112	66682
636631186016819860	20	127	66687
636631186018596110	20	121	66850
636631186018596110	20	95	66860
636631186018831398	20	74	66865
636631186018831398	20	62	66875
636631186018831398	20	51	66881
636631186019116595	20	46	66888
636631186019116595	20	45	66896
636631186019596934	20	52	66955
636631186019596934	20	70	66960
636631186019822091	20	100	66968
636631186019822091	20	127	66978
636631186021598353	20	118	67144
636631186021598353	20	84	67152
636631186021598353	20	57	67160
636631186021823511	20	27	67168
636631186021823511	20	7	67178
636631186021823511	20	0	67183
636631186023605141	20	9	67360
636631186023825326	20	21	67370
636631186023825326	20	30	67380
636631186023825326	20	47	67386
636631186024050455	20	60	67396
636631186024050455	20	77	67402
636631186024185554	20	89	67412
636631186024190566	20	99	67417
636631186024380693	20	105	67424
636631186024380693	20	107	67435
636631186025051168	20	108	67499
636631186025156260	20	104	67515
636631186025156260	20	92	67521
636631186025376419	20	80	67529
636631186025376419	20	67	67539
636631186025601588	20	53	67545
636631186025601588	20	39	67552
636631186025821719	20	19	67565
636631186025821719	20	0	67571
636631186037045548	2	0	68696
636631186037045548	2	1	68705
636631186037170423	2	9	68712
636631186037170423	2	22	68720
636631186037380564	2	34	68728
636631186037380564	2	43	68737
636631186037620735	2	49	68747
636631186037620735	2	55	68752
636631186037820869	2	62	68766
636631186037820869	2	70	68771
636631186037820869	2	77	68776
636631186037820869	2	82	68785
636631186038076065	2	87	68792
636631186038076065	2	91	68802
636631186038076065	2	96	68808
636631186038151135	2	100	68818
636631186038396299	2	102	68823
636631186038396299	2	103	68834
636631186038601436	2	105	68857
636631186038601436	2	106	68864
636631186039376977	2	101	68929
636631186039376977	2	91	68937
636631186039607141	2	82	68947
636631186039607141	2	70	68957
636631186039607141	2	58	68962
636631186039822311	2	43	68972
636631186039822311	2	33	68978
636631186040067722	2	21	68988
636631186040067722	2	10	68993
636631186040067722	2	4	69003
636631186040072489	2	0	69009
636631186041053185	2	11	69104
636631186041188281	2	24	69114
636631186041188281	2	46	69119
636631186041393410	2	77	69129
636631186041393410	2	112	69140
636631186041598570	2	127	69145
636631186042824446	2	113	69267
636631186042824446	2	81	69272
636631186042824446	2	49	69282
636631186043039593	2	22	69287
636631186043039593	2	0	69297
636631186044150390	2	1	69418
636631186044370529	2	47	69428
636631186044375536	2	98	69433
636631186044640727	2	127	69444
636631186046041733	2	101	69603
636631186046151815	2	80	69613
636631186046151815	2	60	69618
636631186046396975	2	47	69628
636631186046396975	2	39	69633
636631186046597134	2	34	69643
636631186046597134	2	33	69648
636631186047597827	2	36	69755
636631186047597827	2	47	69760
636631186047838015	2	65	69770
636631186047838015	2	84	69775
636631186047838015	2	106	69786
636631186048048162	2	127	69793
636631186049044019	2	118	69904
636631186049154103	2	105	69912
636631186049374251	2	85	69925
636631186049374251	2	66	69930
636631186049374251	2	41	69940
636631186049599412	2	23	69945
636631186049599412	2	5	69955
636631186049599412	2	0	69960
636631186051045450	2	12	70100
636631186051045450	2	48	70106
636631186051180552	2	77	70116
636631186051375693	2	97	70121
636631186051375693	2	111	70131
636631186051375693	2	120	70136
636631186051631120	2	127	70146
636631186052606684	2	118	70256
636631186052606684	2	105	70264
636631186052826846	2	85	70275
636631186052826846	2	60	70285
636631186053052004	2	28	70290
636631186053052004	2	0	70300
636631186054153543	2	5	70418
636631186054373688	2	36	70428
636631186054373688	2	56	70433
636631186054623863	2	71	70443
636631186054623863	2	84	70448
636631186054623863	2	93	70459
636631186054623863	2	101	70465
636631186054819002	2	105	70475
636631186054819002	2	108	70481
636631186055599601	2	106	70555
636631186055599601	2	100	70563
636631186055844750	2	87	70568
636631186055844750	2	72	70578
636631186055844750	2	54	70583
636631186056039883	2	35	70594
636631186056039883	2	14	70604
636631186056039883	2	0	70609
636631186057370833	2	10	70733
636631186057370833	2	43	70738
636631186057606032	2	68	70743
636631186057606032	2	82	70752
636631186057606032	2	96	70763
636631186057821165	2	106	70769
636631186057821165	2	115	70776
636631186057821165	2	119	70784
636631186058376555	2	120	70824
636631186058626742	2	115	70843
636631186058626742	2	107	70849
636631186058626742	2	97	70857
636631186058626742	2	87	70864
636631186058822100	2	74	70872
636631186058822100	2	61	70883
636631186059072276	2	45	70893
636631186059072276	2	28	70898
636631186059072276	2	15	70908
636631186059152324	2	0	70913
636631186060593743	2	11	71045
636631186060593743	2	39	71050
636631186060593743	2	77	71056
636631186060843919	2	113	71066
636631186060843919	2	127	71076
636631186062385019	2	109	71221
636631186062385019	2	73	71226
636631186062385019	2	41	71236
636631186062385019	2	11	71241
636631186062605201	2	0	71248
636631186063605888	2	17	71347
636631186063605888	2	42	71352
636631186063605888	2	69	71363
636631186063821061	2	91	71373
636631186063821061	2	106	71378
636631186064041215	2	119	71387
636631186064041215	2	127	71392
636631186064821822	2	118	71480
636631186065041928	2	108	71488
636631186065041928	2	97	71496
636631186065041928	2	86	71504
636631186065192034	2	74	71515
636631186065192034	2	59	71520
636631186065502241	2	45	71530
636631186065502241	2	28	71546
636631186065502241	2	16	71547
636631186065547276	2	4	71551
636631186065822466	2	0	71561
636631186066604222	2	2	71649
636631186066604222	2	17	71659
636631186066604222	2	33	71664
636631186066844387	2	51	71674
636631186066844387	2	66	71685
636631186067044533	2	78	71690
636631186067044533	2	87	71695
636631186067044533	2	93	71705
636631186067159626	2	95	71712
636631186067159626	2	96	71720
636631186068070274	2	90	71787
636631186068070274	2	83	71792
636631186068070274	2	74	71800
636631186068155338	2	62	71810
636631186068155338	2	49	71816
636631186068385487	2	33	71824
636631186068385487	2	16	71834
636631186068610682	2	4	71845
636631186068610682	2	0	71850
636631186069816506	2	4	71968
636631186069816506	2	32	71978
636631186070041684	2	63	71988
636631186070041684	2	92	71993
636631186070041684	2	119	72004
636631186070041684	2	127	72009
636631186071372631	2	106	72139
636631186071602787	2	82	72144
636631186071602787	2	54	72154
636631186071602787	2	22	72164
636631186071817948	2	0	72169
636631186072818652	2	12	72271
636631186072818652	2	44	72282
636631186073043813	2	88	72292
636631186073043813	2	122	72297
636631186073043813	2	127	72307
636631186074374769	2	123	72424
636631186074374769	2	111	72432
636631186074374769	2	99	72440
636631186074599946	2	86	72448
636631186074599946	2	73	72456
636631186074820074	2	58	72467
636631186074820074	2	45	72472
636631186074820074	2	28	72482
636631186075040237	2	17	72492
636631186075040237	2	6	72497
636631186075040237	2	0	72507
636631188966668516	20	0	20407
636631188969099335	20	1	20649
636631188969099335	20	2	20655
636631188969099335	20	3	20660
636631188969210197	20	4	20670
636631188969439403	20	5	20692
636631188969654556	20	6	20710
636631188969654556	20	7	20716
636631188970104546	20	8	20752
636631188970434981	20	9	20788
636631188970879203	20	10	20820
636631188970879203	20	11	20838
636631188971212723	20	12	20862
636631188971657447	20	13	20916
636631188971874653	20	14	20926
636631188972098718	20	15	20957
636631188974878472	20	16	21233
636631188976879321	20	18	21428
636631188977876915	20	19	21521
636631188978436333	20	21	21575
636631188978881670	20	22	21623
636631188979212238	20	23	21664
636631188981097478	20	24	21853
636631188981433926	20	25	21874
636631188982433076	20	26	21977
636631188995100998	20	27	23246
636631189010657384	20	27	24806
636631189012875875	20	26	25038
636631189019872749	20	25	25732
636631189020208287	20	24	25769
636631189020654431	20	23	25805
636631189020875770	20	22	25831
636631189020875770	20	21	25836
636631189022099291	20	20	25941
636631189022244834	20	19	25968
636631189030435557	20	20	26784
636631189032433991	20	21	26977
636631189032433991	20	23	26987
636631189032875972	20	24	27025
636631189033097566	20	25	27042
636631189038097676	20	26	27546
636631189038435001	20	27	27577
636631189044097420	20	28	28149
636631189045652448	20	29	28305
636631189045652448	20	30	28316
636631189045878247	20	31	28324
636631189045878247	20	32	28332
636631189046434517	20	33	28373
636631189046434517	20	34	28389
636631189046668553	20	35	28399
636631189046668553	20	36	28404
636631189050442114	20	37	28788
636631189051101427	20	38	28846
636631189051651750	20	37	28910
636631189051878199	20	36	28929
636631189051878199	20	35	28935
636631189052099590	20	34	28955
636631189052099590	20	33	28960
636631189052658270	20	32	28997
636631189054654196	20	30	29197
636631189054654196	20	29	29203
636631189054654196	20	28	29213
636631189054873982	20	27	29223
636631189055102435	20	26	29243
636631189056873508	20	25	29429
636631189057430896	20	24	29476
636631189057430896	20	23	29486
636631189059208529	20	22	29673
636631189059433926	20	21	29678
636631189059433926	20	20	29684
636631189059433926	20	19	29694
636631189059659708	20	18	29714
636631189063096480	20	17	30057
636631189063429552	20	16	30091
636631189063655205	20	15	30110
636631189063655205	20	14	30116
636631189064207114	20	13	30166
636631189064207114	20	12	30172
636631189064879681	20	11	30228
636631189065096200	20	10	30249
636631189065096200	20	8	30254
636631189065433377	20	7	30280
636631189065433377	20	5	30285
636631189067430759	20	3	30476
636631189067870793	20	2	30534
636631189075429634	20	3	31290
636631189075429634	20	4	31295
636631189075696861	20	5	31300
636631189075696861	20	6	31315
636631189078100695	20	7	31558
636631189078225790	20	8	31573
636631189078873638	20	9	31620
636631189079871765	20	10	31731
636631189080097410	20	11	31743
636631189080428994	20	12	31791
636631189080873433	20	13	31833
636631189082097888	20	14	31951
636631189082213190	20	15	31969
636631189082429010	20	16	31990
636631189082654179	20	17	31996
636631189082879339	20	18	32038
636631189083104488	20	19	32053
636631189083214567	20	20	32069
636631189084429757	20	21	32177
636631189084653825	20	22	32198
636631189084874854	20	23	32219
636631189084874854	20	24	32234
636631189085100094	20	25	32250
636631189085429024	20	26	32281
636631189085654731	20	27	32300
636631189086430839	20	28	32374
636631189090095819	20	30	32751
636631189090095819	20	32	32756
636631189090215902	20	33	32767
636631189090215902	20	34	32772
636631189090430972	20	35	32783
636631189090430972	20	36	32788
636631189090662291	20	37	32798
636631189090877421	20	38	32834
636631189091119346	20	39	32849
636631189092429119	20	37	32988
636631189093099647	20	41	33055
636631189093099647	20	42	33060
636631189093229498	20	45	33070
636631189093432098	20	48	33075
636631189093432098	20	49	33085
636631189093432098	20	51	33091
636631189093683008	20	53	33100
636631189093683008	20	55	33111
636631189093874233	20	56	33127
636631189093874233	20	58	33132
636631189094137326	20	59	33153
636631189094447544	20	61	33174
636631189094907866	20	62	33236
636631189095218104	20	64	33270
636631189095433240	20	66	33276
636631189095433240	20	68	33286
636631189095433240	20	71	33292
636631189095653403	20	72	33302
636631189095653403	20	74	33307
636631189095878429	20	76	33318
636631189095878429	20	78	33324
636631189095878429	20	79	33332
636631189096099507	20	82	33350
636631189096099507	20	84	33358
636631189096208718	20	86	33363
636631189096472747	20	89	33383
636631189096656684	20	90	33398
636631189096656684	20	91	33403
636631189096924034	20	92	33426
636631189096924034	20	93	33431
636631189096924034	20	94	33436
636631189097229884	20	95	33464
636631189097430049	20	96	33479
636631189097430049	20	97	33494
636631189097877014	20	98	33534
636631189098134041	20	100	33556
636631189098437536	20	101	33577
636631189098653898	20	103	33614
636631189098892849	20	104	33631
636631189099100980	20	105	33648
636631189099211067	20	106	33664
636631189099211067	20	107	33669
636631189099431677	20	109	33690
636631189100428338	20	110	33794
636631189100876919	20	111	33823
636631189101098419	20	112	33844
636631189101098419	20	113	33851
636631189101098419	20	114	33859
636631189101464067	20	115	33874
636631189101654462	20	117	33901
636631189101654462	20	119	33916
636631189101912414	20	121	33927
636631189101912414	20	123	33932
636631189102649672	20	125	34004
636631189103428371	20	126	34077
636631189108651047	20	125	34600
636631189108656048	20	124	34611
636631189108906594	20	122	34622
636631189108906594	20	121	34631
636631189108906594	20	120	34636
636631189109101844	20	119	34655
636631189109653099	20	118	34707
636631189109653099	20	117	34716
636631189109874853	20	115	34724
636631189109874853	20	113	34734
636631189110099232	20	112	34743
636631189110099232	20	110	34748
636631189110099232	20	109	34755
636631189110237045	20	108	34766
636631189110432184	20	107	34775
636631189110432184	20	106	34780
636631189110432184	20	105	34791
636631189110682374	20	103	34796
636631189110878704	20	102	34821
636631189110878704	20	101	34831
636631189111125099	20	100	34852
636631189111878792	20	99	34918
636631189111878792	20	97	34928
636631189112101050	20	96	34943
636631189112101050	20	95	34948
636631189112101050	20	94	34961
636631189112211143	20	93	34966
636631189112876543	20	92	35022
636631189112876543	20	91	35027
636631189113097107	20	90	35053
636631189113212180	20	89	35068
636631189114207730	20	88	35164
636631189114430375	20	86	35180
636631189114430375	20	85	35191
636631189114655949	20	84	35211
636631189114876890	20	82	35222
636631189115099869	20	80	35247
636631189115099869	20	79	35252
636631189115431533	20	78	35273
636631189118103845	20	76	35548
636631189118103845	20	75	35558
636631189118253947	20	74	35568
636631189118434075	20	73	35583
636631189120652515	20	72	35798
636631189120872620	20	71	35819
636631189120872620	20	70	35829
636631189121100261	20	68	35850
636631189123094792	20	67	36040
636631189123094792	20	66	36060
636631189124099949	20	64	36152
636631189124099949	20	63	36157
636631189124210709	20	61	36168
636631189124433395	20	60	36189
636631189127653861	20	58	36502
636631189133871368	20	57	37134
636631189134100166	20	56	37153
636631189134653962	20	55	37201
636631189134872821	20	54	37220
636631189135099196	20	52	37255
636631189135428097	20	51	37295
636631189135874478	20	49	37332
636631189136099415	20	48	37356
636631189136210016	20	46	37372
636631189136430152	20	45	37394
636631189136879233	20	43	37426
636631189136879233	20	42	37430
636631189137111589	20	40	37461
636631189137433434	20	39	37490
636631189137649662	20	37	37511
636631189138099709	20	36	37545
636631189138650280	20	35	37614
636631189138882793	20	34	37634
636631189139099486	20	33	37644
636631189139209929	20	31	37662
636631189139435922	20	30	37676
636631189139651577	20	28	37699
636631189139872449	20	27	37724
636631189140098670	20	25	37750
636631189140098670	20	24	37755
636631189141100791	20	23	37847
636631189141876814	20	21	37924
636631189153651755	20	22	39107
636631189155650991	20	23	39308
636631189155876154	20	24	39329
636631189156428077	20	25	39380
636631189156653522	20	26	39397
636631189166428755	20	25	40384
636631189166876681	20	24	40437
636631197155077052	20	24	6733
636631197157064373	20	28	6930
636631197157064373	20	34	6938
636631197157290397	20	39	6946
636631197157290397	20	46	6953
636631197157290397	20	53	6962
636631197157433368	20	57	6970
636631197157625091	20	62	6978
636631197157625091	20	67	6986
636631197157625091	20	69	6994
636631197157880584	20	72	7002
636631197157880584	20	74	7010
636631197157880584	20	76	7021
636631197158066095	20	77	7026
636631197158066095	20	80	7034
636631197158066095	20	81	7042
636631197158287959	20	83	7050
636631197158287959	20	85	7058
636631197158287959	20	87	7066
636631197158400849	20	88	7074
636631197158631218	20	91	7082
636631197158631218	20	94	7090
636631197158631218	20	97	7098
636631197158843797	20	100	7106
636631197158843797	20	104	7114
636631197159077484	20	108	7122
636631197159077484	20	110	7130
636631197159077484	20	113	7138
636631197159287711	20	117	7146
636631197159287711	20	120	7157
636631197159287711	20	122	7162
636631197159403814	20	126	7172
636631197159617604	20	127	7178
636631197176284100	20	125	8865
636631197176423977	20	117	8877
636631197176620462	20	110	8882
636631197176620462	20	104	8891
